ASV_ID,Kingdom,Phylum,Class,Order,Family,Genus,Species
ASV1925,Bacteria,Chloroflexi,Ellin6529,c_Ellin6529_ASV1925,o_c_Ellin6529_ASV1925_ASV1925,f_o_c_Ellin6529_ASV1925_ASV1925_ASV1925,g_f_o_c_Ellin6529_ASV1925_ASV1925_ASV1925_ASV1925
ASV1926,Bacteria,Chloroflexi,Ellin6529,c_Ellin6529_ASV1926,o_c_Ellin6529_ASV1926_ASV1926,f_o_c_Ellin6529_ASV1926_ASV1926_ASV1926,g_f_o_c_Ellin6529_ASV1926_ASV1926_ASV1926_ASV1926
ASV1927,Bacteria,Chloroflexi,Ellin6529,c_Ellin6529_ASV1927,o_c_Ellin6529_ASV1927_ASV1927,f_o_c_Ellin6529_ASV1927_ASV1927_ASV1927,g_f_o_c_Ellin6529_ASV1927_ASV1927_ASV1927_ASV1927
ASV1928,Bacteria,Chloroflexi,Ellin6529,c_Ellin6529_ASV1928,o_c_Ellin6529_ASV1928_ASV1928,f_o_c_Ellin6529_ASV1928_ASV1928_ASV1928,g_f_o_c_Ellin6529_ASV1928_ASV1928_ASV1928_ASV1928
ASV1929,Bacteria,Chloroflexi,Ellin6529,c_Ellin6529_ASV1929,o_c_Ellin6529_ASV1929_ASV1929,f_o_c_Ellin6529_ASV1929_ASV1929_ASV1929,g_f_o_c_Ellin6529_ASV1929_ASV1929_ASV1929_ASV1929
ASV1930,Bacteria,Chloroflexi,Ellin6529,c_Ellin6529_ASV1930,o_c_Ellin6529_ASV1930_ASV1930,f_o_c_Ellin6529_ASV1930_ASV1930_ASV1930,g_f_o_c_Ellin6529_ASV1930_ASV1930_ASV1930_ASV1930
ASV1931,Bacteria,Chloroflexi,Ellin6529,c_Ellin6529_ASV1931,o_c_Ellin6529_ASV1931_ASV1931,f_o_c_Ellin6529_ASV1931_ASV1931_ASV1931,g_f_o_c_Ellin6529_ASV1931_ASV1931_ASV1931_ASV1931
ASV1932,Bacteria,Chloroflexi,Ellin6529,c_Ellin6529_ASV1932,o_c_Ellin6529_ASV1932_ASV1932,f_o_c_Ellin6529_ASV1932_ASV1932_ASV1932,g_f_o_c_Ellin6529_ASV1932_ASV1932_ASV1932_ASV1932
ASV1933,Bacteria,Chloroflexi,Ellin6529,c_Ellin6529_ASV1933,o_c_Ellin6529_ASV1933_ASV1933,f_o_c_Ellin6529_ASV1933_ASV1933_ASV1933,g_f_o_c_Ellin6529_ASV1933_ASV1933_ASV1933_ASV1933
ASV1934,Bacteria,Chloroflexi,Ellin6529,c_Ellin6529_ASV1934,o_c_Ellin6529_ASV1934_ASV1934,f_o_c_Ellin6529_ASV1934_ASV1934_ASV1934,g_f_o_c_Ellin6529_ASV1934_ASV1934_ASV1934_ASV1934
ASV1935,Bacteria,Chloroflexi,Ellin6529,c_Ellin6529_ASV1935,o_c_Ellin6529_ASV1935_ASV1935,f_o_c_Ellin6529_ASV1935_ASV1935_ASV1935,g_f_o_c_Ellin6529_ASV1935_ASV1935_ASV1935_ASV1935
ASV1936,Bacteria,Chloroflexi,Ellin6529,c_Ellin6529_ASV1936,o_c_Ellin6529_ASV1936_ASV1936,f_o_c_Ellin6529_ASV1936_ASV1936_ASV1936,g_f_o_c_Ellin6529_ASV1936_ASV1936_ASV1936_ASV1936
ASV1937,Bacteria,Chloroflexi,Ellin6529,c_Ellin6529_ASV1937,o_c_Ellin6529_ASV1937_ASV1937,f_o_c_Ellin6529_ASV1937_ASV1937_ASV1937,g_f_o_c_Ellin6529_ASV1937_ASV1937_ASV1937_ASV1937
ASV1938,Bacteria,Chloroflexi,Ellin6529,c_Ellin6529_ASV1938,o_c_Ellin6529_ASV1938_ASV1938,f_o_c_Ellin6529_ASV1938_ASV1938_ASV1938,g_f_o_c_Ellin6529_ASV1938_ASV1938_ASV1938_ASV1938
ASV1939,Bacteria,Chloroflexi,Ellin6529,c_Ellin6529_ASV1939,o_c_Ellin6529_ASV1939_ASV1939,f_o_c_Ellin6529_ASV1939_ASV1939_ASV1939,g_f_o_c_Ellin6529_ASV1939_ASV1939_ASV1939_ASV1939
ASV1940,Bacteria,Chloroflexi,Ellin6529,c_Ellin6529_ASV1940,o_c_Ellin6529_ASV1940_ASV1940,f_o_c_Ellin6529_ASV1940_ASV1940_ASV1940,g_f_o_c_Ellin6529_ASV1940_ASV1940_ASV1940_ASV1940
ASV1941,Bacteria,Chloroflexi,Ellin6529,c_Ellin6529_ASV1941,o_c_Ellin6529_ASV1941_ASV1941,f_o_c_Ellin6529_ASV1941_ASV1941_ASV1941,g_f_o_c_Ellin6529_ASV1941_ASV1941_ASV1941_ASV1941
ASV1942,Bacteria,Chloroflexi,Ellin6529,c_Ellin6529_ASV1942,o_c_Ellin6529_ASV1942_ASV1942,f_o_c_Ellin6529_ASV1942_ASV1942_ASV1942,g_f_o_c_Ellin6529_ASV1942_ASV1942_ASV1942_ASV1942
ASV1943,Bacteria,Chloroflexi,Ellin6529,c_Ellin6529_ASV1943,o_c_Ellin6529_ASV1943_ASV1943,f_o_c_Ellin6529_ASV1943_ASV1943_ASV1943,g_f_o_c_Ellin6529_ASV1943_ASV1943_ASV1943_ASV1943
ASV1944,Bacteria,Chloroflexi,C0119,c_C0119_ASV1944,o_c_C0119_ASV1944_ASV1944,f_o_c_C0119_ASV1944_ASV1944_ASV1944,g_f_o_c_C0119_ASV1944_ASV1944_ASV1944_ASV1944
ASV1945,Bacteria,NA,p_NA_ASV1945,c_p_NA_ASV1945_ASV1945,o_c_p_NA_ASV1945_ASV1945_ASV1945,f_o_c_p_NA_ASV1945_ASV1945_ASV1945_ASV1945,g_f_o_c_p_NA_ASV1945_ASV1945_ASV1945_ASV1945_ASV1945
ASV1946,Bacteria,NA,p_NA_ASV1946,c_p_NA_ASV1946_ASV1946,o_c_p_NA_ASV1946_ASV1946_ASV1946,f_o_c_p_NA_ASV1946_ASV1946_ASV1946_ASV1946,g_f_o_c_p_NA_ASV1946_ASV1946_ASV1946_ASV1946_ASV1946
ASV1947,Bacteria,NA,p_NA_ASV1947,c_p_NA_ASV1947_ASV1947,o_c_p_NA_ASV1947_ASV1947_ASV1947,f_o_c_p_NA_ASV1947_ASV1947_ASV1947_ASV1947,g_f_o_c_p_NA_ASV1947_ASV1947_ASV1947_ASV1947_ASV1947
ASV1948,Bacteria,Armatimonadetes,0319-6E2,c_0319-6E2_ASV1948,o_c_0319-6E2_ASV1948_ASV1948,f_o_c_0319-6E2_ASV1948_ASV1948_ASV1948,g_f_o_c_0319-6E2_ASV1948_ASV1948_ASV1948_ASV1948
ASV1949,Bacteria,Armatimonadetes,0319-6E2,c_0319-6E2_ASV1949,o_c_0319-6E2_ASV1949_ASV1949,f_o_c_0319-6E2_ASV1949_ASV1949_ASV1949,g_f_o_c_0319-6E2_ASV1949_ASV1949_ASV1949_ASV1949
ASV1950,Bacteria,Armatimonadetes,0319-6E2,c_0319-6E2_ASV1950,o_c_0319-6E2_ASV1950_ASV1950,f_o_c_0319-6E2_ASV1950_ASV1950_ASV1950,g_f_o_c_0319-6E2_ASV1950_ASV1950_ASV1950_ASV1950
ASV1951,Bacteria,Armatimonadetes,0319-6E2,c_0319-6E2_ASV1951,o_c_0319-6E2_ASV1951_ASV1951,f_o_c_0319-6E2_ASV1951_ASV1951_ASV1951,g_f_o_c_0319-6E2_ASV1951_ASV1951_ASV1951_ASV1951
ASV1952,Bacteria,Armatimonadetes,0319-6E2,c_0319-6E2_ASV1952,o_c_0319-6E2_ASV1952_ASV1952,f_o_c_0319-6E2_ASV1952_ASV1952_ASV1952,g_f_o_c_0319-6E2_ASV1952_ASV1952_ASV1952_ASV1952
ASV1953,Bacteria,Armatimonadetes,0319-6E2,c_0319-6E2_ASV1953,o_c_0319-6E2_ASV1953_ASV1953,f_o_c_0319-6E2_ASV1953_ASV1953_ASV1953,g_f_o_c_0319-6E2_ASV1953_ASV1953_ASV1953_ASV1953
ASV1954,Bacteria,Armatimonadetes,0319-6E2,c_0319-6E2_ASV1954,o_c_0319-6E2_ASV1954_ASV1954,f_o_c_0319-6E2_ASV1954_ASV1954_ASV1954,g_f_o_c_0319-6E2_ASV1954_ASV1954_ASV1954_ASV1954
ASV1955,Bacteria,Armatimonadetes,0319-6E2,c_0319-6E2_ASV1955,o_c_0319-6E2_ASV1955_ASV1955,f_o_c_0319-6E2_ASV1955_ASV1955_ASV1955,g_f_o_c_0319-6E2_ASV1955_ASV1955_ASV1955_ASV1955
ASV1956,Bacteria,Armatimonadetes,0319-6E2,c_0319-6E2_ASV1956,o_c_0319-6E2_ASV1956_ASV1956,f_o_c_0319-6E2_ASV1956_ASV1956_ASV1956,g_f_o_c_0319-6E2_ASV1956_ASV1956_ASV1956_ASV1956
ASV1957,Bacteria,Armatimonadetes,0319-6E2,c_0319-6E2_ASV1957,o_c_0319-6E2_ASV1957_ASV1957,f_o_c_0319-6E2_ASV1957_ASV1957_ASV1957,g_f_o_c_0319-6E2_ASV1957_ASV1957_ASV1957_ASV1957
ASV1958,Bacteria,Armatimonadetes,0319-6E2,c_0319-6E2_ASV1958,o_c_0319-6E2_ASV1958_ASV1958,f_o_c_0319-6E2_ASV1958_ASV1958_ASV1958,g_f_o_c_0319-6E2_ASV1958_ASV1958_ASV1958_ASV1958
ASV1959,Bacteria,Armatimonadetes,0319-6E2,c_0319-6E2_ASV1959,o_c_0319-6E2_ASV1959_ASV1959,f_o_c_0319-6E2_ASV1959_ASV1959_ASV1959,g_f_o_c_0319-6E2_ASV1959_ASV1959_ASV1959_ASV1959
ASV1960,Bacteria,Armatimonadetes,0319-6E2,c_0319-6E2_ASV1960,o_c_0319-6E2_ASV1960_ASV1960,f_o_c_0319-6E2_ASV1960_ASV1960_ASV1960,g_f_o_c_0319-6E2_ASV1960_ASV1960_ASV1960_ASV1960
ASV1961,Bacteria,Armatimonadetes,0319-6E2,c_0319-6E2_ASV1961,o_c_0319-6E2_ASV1961_ASV1961,f_o_c_0319-6E2_ASV1961_ASV1961_ASV1961,g_f_o_c_0319-6E2_ASV1961_ASV1961_ASV1961_ASV1961
ASV1962,Bacteria,Armatimonadetes,0319-6E2,c_0319-6E2_ASV1962,o_c_0319-6E2_ASV1962_ASV1962,f_o_c_0319-6E2_ASV1962_ASV1962_ASV1962,g_f_o_c_0319-6E2_ASV1962_ASV1962_ASV1962_ASV1962
ASV1963,Bacteria,Armatimonadetes,0319-6E2,c_0319-6E2_ASV1963,o_c_0319-6E2_ASV1963_ASV1963,f_o_c_0319-6E2_ASV1963_ASV1963_ASV1963,g_f_o_c_0319-6E2_ASV1963_ASV1963_ASV1963_ASV1963
ASV1964,Bacteria,Armatimonadetes,0319-6E2,c_0319-6E2_ASV1964,o_c_0319-6E2_ASV1964_ASV1964,f_o_c_0319-6E2_ASV1964_ASV1964_ASV1964,g_f_o_c_0319-6E2_ASV1964_ASV1964_ASV1964_ASV1964
ASV1965,Bacteria,Armatimonadetes,0319-6E2,c_0319-6E2_ASV1965,o_c_0319-6E2_ASV1965_ASV1965,f_o_c_0319-6E2_ASV1965_ASV1965_ASV1965,g_f_o_c_0319-6E2_ASV1965_ASV1965_ASV1965_ASV1965
ASV1966,Bacteria,Armatimonadetes,0319-6E2,c_0319-6E2_ASV1966,o_c_0319-6E2_ASV1966_ASV1966,f_o_c_0319-6E2_ASV1966_ASV1966_ASV1966,g_f_o_c_0319-6E2_ASV1966_ASV1966_ASV1966_ASV1966
ASV1967,Bacteria,Armatimonadetes,0319-6E2,c_0319-6E2_ASV1967,o_c_0319-6E2_ASV1967_ASV1967,f_o_c_0319-6E2_ASV1967_ASV1967_ASV1967,g_f_o_c_0319-6E2_ASV1967_ASV1967_ASV1967_ASV1967
ASV1968,Bacteria,Armatimonadetes,0319-6E2,c_0319-6E2_ASV1968,o_c_0319-6E2_ASV1968_ASV1968,f_o_c_0319-6E2_ASV1968_ASV1968_ASV1968,g_f_o_c_0319-6E2_ASV1968_ASV1968_ASV1968_ASV1968
ASV1969,Bacteria,Armatimonadetes,0319-6E2,c_0319-6E2_ASV1969,o_c_0319-6E2_ASV1969_ASV1969,f_o_c_0319-6E2_ASV1969_ASV1969_ASV1969,g_f_o_c_0319-6E2_ASV1969_ASV1969_ASV1969_ASV1969
ASV1970,Bacteria,Armatimonadetes,Armatimonadia,Armatimonadales,Armatimonadaceae,f_Armatimonadaceae_ASV1970,g_f_Armatimonadaceae_ASV1970_ASV1970
ASV1971,Bacteria,Armatimonadetes,Armatimonadia,Armatimonadales,Armatimonadaceae,f_Armatimonadaceae_ASV1971,g_f_Armatimonadaceae_ASV1971_ASV1971
ASV1972,Bacteria,Armatimonadetes,Armatimonadia,Armatimonadales,Armatimonadaceae,f_Armatimonadaceae_ASV1972,g_f_Armatimonadaceae_ASV1972_ASV1972
ASV1973,Bacteria,Armatimonadetes,Armatimonadia,Armatimonadales,Armatimonadaceae,f_Armatimonadaceae_ASV1973,g_f_Armatimonadaceae_ASV1973_ASV1973
ASV1974,Bacteria,Armatimonadetes,Armatimonadia,Armatimonadales,Armatimonadaceae,f_Armatimonadaceae_ASV1974,g_f_Armatimonadaceae_ASV1974_ASV1974
ASV1975,Bacteria,Armatimonadetes,Armatimonadia,Armatimonadales,Armatimonadaceae,f_Armatimonadaceae_ASV1975,g_f_Armatimonadaceae_ASV1975_ASV1975
ASV1976,Bacteria,Armatimonadetes,Armatimonadia,Armatimonadales,Armatimonadaceae,f_Armatimonadaceae_ASV1976,g_f_Armatimonadaceae_ASV1976_ASV1976
ASV1977,Bacteria,Armatimonadetes,Armatimonadia,Armatimonadales,Armatimonadaceae,f_Armatimonadaceae_ASV1977,g_f_Armatimonadaceae_ASV1977_ASV1977
ASV1978,Bacteria,Armatimonadetes,Armatimonadia,Armatimonadales,Armatimonadaceae,f_Armatimonadaceae_ASV1978,g_f_Armatimonadaceae_ASV1978_ASV1978
ASV1979,Bacteria,Armatimonadetes,Armatimonadia,Armatimonadales,Armatimonadaceae,f_Armatimonadaceae_ASV1979,g_f_Armatimonadaceae_ASV1979_ASV1979
ASV1980,Bacteria,Armatimonadetes,OPB50,c_OPB50_ASV1980,o_c_OPB50_ASV1980_ASV1980,f_o_c_OPB50_ASV1980_ASV1980_ASV1980,g_f_o_c_OPB50_ASV1980_ASV1980_ASV1980_ASV1980
ASV1981,Bacteria,Armatimonadetes,OPB50,c_OPB50_ASV1981,o_c_OPB50_ASV1981_ASV1981,f_o_c_OPB50_ASV1981_ASV1981_ASV1981,g_f_o_c_OPB50_ASV1981_ASV1981_ASV1981_ASV1981
ASV1982,Bacteria,Armatimonadetes,OPB50,c_OPB50_ASV1982,o_c_OPB50_ASV1982_ASV1982,f_o_c_OPB50_ASV1982_ASV1982_ASV1982,g_f_o_c_OPB50_ASV1982_ASV1982_ASV1982_ASV1982
ASV1983,Bacteria,Armatimonadetes,0319-6E2,c_0319-6E2_ASV1983,o_c_0319-6E2_ASV1983_ASV1983,f_o_c_0319-6E2_ASV1983_ASV1983_ASV1983,g_f_o_c_0319-6E2_ASV1983_ASV1983_ASV1983_ASV1983
ASV1984,Bacteria,Armatimonadetes,0319-6E2,c_0319-6E2_ASV1984,o_c_0319-6E2_ASV1984_ASV1984,f_o_c_0319-6E2_ASV1984_ASV1984_ASV1984,g_f_o_c_0319-6E2_ASV1984_ASV1984_ASV1984_ASV1984
ASV1985,Bacteria,Armatimonadetes,0319-6E2,c_0319-6E2_ASV1985,o_c_0319-6E2_ASV1985_ASV1985,f_o_c_0319-6E2_ASV1985_ASV1985_ASV1985,g_f_o_c_0319-6E2_ASV1985_ASV1985_ASV1985_ASV1985
ASV1986,Bacteria,Armatimonadetes,0319-6E2,c_0319-6E2_ASV1986,o_c_0319-6E2_ASV1986_ASV1986,f_o_c_0319-6E2_ASV1986_ASV1986_ASV1986,g_f_o_c_0319-6E2_ASV1986_ASV1986_ASV1986_ASV1986
ASV1987,Bacteria,Armatimonadetes,0319-6E2,c_0319-6E2_ASV1987,o_c_0319-6E2_ASV1987_ASV1987,f_o_c_0319-6E2_ASV1987_ASV1987_ASV1987,g_f_o_c_0319-6E2_ASV1987_ASV1987_ASV1987_ASV1987
ASV1988,Bacteria,Armatimonadetes,0319-6E2,c_0319-6E2_ASV1988,o_c_0319-6E2_ASV1988_ASV1988,f_o_c_0319-6E2_ASV1988_ASV1988_ASV1988,g_f_o_c_0319-6E2_ASV1988_ASV1988_ASV1988_ASV1988
ASV1989,Bacteria,Armatimonadetes,0319-6E2,c_0319-6E2_ASV1989,o_c_0319-6E2_ASV1989_ASV1989,f_o_c_0319-6E2_ASV1989_ASV1989_ASV1989,g_f_o_c_0319-6E2_ASV1989_ASV1989_ASV1989_ASV1989
ASV1990,Bacteria,Chloroflexi,C0119,c_C0119_ASV1990,o_c_C0119_ASV1990_ASV1990,f_o_c_C0119_ASV1990_ASV1990_ASV1990,g_f_o_c_C0119_ASV1990_ASV1990_ASV1990_ASV1990
ASV1991,Bacteria,Chloroflexi,C0119,c_C0119_ASV1991,o_c_C0119_ASV1991_ASV1991,f_o_c_C0119_ASV1991_ASV1991_ASV1991,g_f_o_c_C0119_ASV1991_ASV1991_ASV1991_ASV1991
ASV1992,Bacteria,Chloroflexi,C0119,c_C0119_ASV1992,o_c_C0119_ASV1992_ASV1992,f_o_c_C0119_ASV1992_ASV1992_ASV1992,g_f_o_c_C0119_ASV1992_ASV1992_ASV1992_ASV1992
ASV1993,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,f_A4b_ASV1993,g_f_A4b_ASV1993_ASV1993
ASV1994,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,f_A4b_ASV1994,g_f_A4b_ASV1994_ASV1994
ASV1995,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,f_A4b_ASV1995,g_f_A4b_ASV1995_ASV1995
ASV1996,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,f_A4b_ASV1996,g_f_A4b_ASV1996_ASV1996
ASV1997,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,f_A4b_ASV1997,g_f_A4b_ASV1997_ASV1997
ASV1998,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,f_A4b_ASV1998,g_f_A4b_ASV1998_ASV1998
ASV1999,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,f_A4b_ASV1999,g_f_A4b_ASV1999_ASV1999
ASV2000,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,f_A4b_ASV2000,g_f_A4b_ASV2000_ASV2000
ASV2001,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,f_A4b_ASV2001,g_f_A4b_ASV2001_ASV2001
ASV2002,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,f_A4b_ASV2002,g_f_A4b_ASV2002_ASV2002
ASV2003,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,f_A4b_ASV2003,g_f_A4b_ASV2003_ASV2003
ASV2004,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,f_A4b_ASV2004,g_f_A4b_ASV2004_ASV2004
ASV2005,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,f_A4b_ASV2005,g_f_A4b_ASV2005_ASV2005
ASV2006,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,f_A4b_ASV2006,g_f_A4b_ASV2006_ASV2006
ASV2007,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,f_A4b_ASV2007,g_f_A4b_ASV2007_ASV2007
ASV2008,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,f_A4b_ASV2008,g_f_A4b_ASV2008_ASV2008
ASV2009,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,f_A4b_ASV2009,g_f_A4b_ASV2009_ASV2009
ASV2010,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,f_A4b_ASV2010,g_f_A4b_ASV2010_ASV2010
ASV2011,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,f_A4b_ASV2011,g_f_A4b_ASV2011_ASV2011
ASV2012,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,f_A4b_ASV2012,g_f_A4b_ASV2012_ASV2012
ASV2013,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,f_A4b_ASV2013,g_f_A4b_ASV2013_ASV2013
ASV2014,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,f_A4b_ASV2014,g_f_A4b_ASV2014_ASV2014
ASV2015,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,f_A4b_ASV2015,g_f_A4b_ASV2015_ASV2015
ASV2016,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,f_A4b_ASV2016,g_f_A4b_ASV2016_ASV2016
ASV2017,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,f_A4b_ASV2017,g_f_A4b_ASV2017_ASV2017
ASV2018,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,f_A4b_ASV2018,g_f_A4b_ASV2018_ASV2018
ASV2019,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,f_A4b_ASV2019,g_f_A4b_ASV2019_ASV2019
ASV2020,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,f_A4b_ASV2020,g_f_A4b_ASV2020_ASV2020
ASV2021,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,f_A4b_ASV2021,g_f_A4b_ASV2021_ASV2021
ASV2022,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,f_A4b_ASV2022,g_f_A4b_ASV2022_ASV2022
ASV2023,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,f_A4b_ASV2023,g_f_A4b_ASV2023_ASV2023
ASV2024,Bacteria,Chloroflexi,Anaerolineae,H39,o_H39_ASV2024,f_o_H39_ASV2024_ASV2024,g_f_o_H39_ASV2024_ASV2024_ASV2024
ASV2025,Bacteria,Chloroflexi,Anaerolineae,H39,o_H39_ASV2025,f_o_H39_ASV2025_ASV2025,g_f_o_H39_ASV2025_ASV2025_ASV2025
ASV2026,Bacteria,Chloroflexi,Anaerolineae,H39,o_H39_ASV2026,f_o_H39_ASV2026_ASV2026,g_f_o_H39_ASV2026_ASV2026_ASV2026
ASV2027,Bacteria,Chloroflexi,Anaerolineae,H39,o_H39_ASV2027,f_o_H39_ASV2027_ASV2027,g_f_o_H39_ASV2027_ASV2027_ASV2027
ASV2028,Bacteria,Chloroflexi,Anaerolineae,H39,o_H39_ASV2028,f_o_H39_ASV2028_ASV2028,g_f_o_H39_ASV2028_ASV2028_ASV2028
ASV2029,Bacteria,Chloroflexi,Anaerolineae,SBR1031,oc28,f_oc28_ASV2029,g_f_oc28_ASV2029_ASV2029
ASV2030,Bacteria,Chloroflexi,Anaerolineae,SBR1031,oc28,f_oc28_ASV2030,g_f_oc28_ASV2030_ASV2030
ASV2031,Bacteria,Chloroflexi,Anaerolineae,SBR1031,oc28,f_oc28_ASV2031,g_f_oc28_ASV2031_ASV2031
ASV2032,Bacteria,Chloroflexi,Anaerolineae,SBR1031,oc28,f_oc28_ASV2032,g_f_oc28_ASV2032_ASV2032
ASV2033,Bacteria,Chloroflexi,Anaerolineae,SBR1031,SJA-101,f_SJA-101_ASV2033,g_f_SJA-101_ASV2033_ASV2033
ASV2034,Bacteria,Chloroflexi,p_Chloroflexi_ASV2034,c_p_Chloroflexi_ASV2034_ASV2034,o_c_p_Chloroflexi_ASV2034_ASV2034_ASV2034,f_o_c_p_Chloroflexi_ASV2034_ASV2034_ASV2034_ASV2034,g_f_o_c_p_Chloroflexi_ASV2034_ASV2034_ASV2034_ASV2034_ASV2034
ASV2035,Bacteria,Chloroflexi,p_Chloroflexi_ASV2035,c_p_Chloroflexi_ASV2035_ASV2035,o_c_p_Chloroflexi_ASV2035_ASV2035_ASV2035,f_o_c_p_Chloroflexi_ASV2035_ASV2035_ASV2035_ASV2035,g_f_o_c_p_Chloroflexi_ASV2035_ASV2035_ASV2035_ASV2035_ASV2035
ASV2036,Bacteria,Chloroflexi,p_Chloroflexi_ASV2036,c_p_Chloroflexi_ASV2036_ASV2036,o_c_p_Chloroflexi_ASV2036_ASV2036_ASV2036,f_o_c_p_Chloroflexi_ASV2036_ASV2036_ASV2036_ASV2036,g_f_o_c_p_Chloroflexi_ASV2036_ASV2036_ASV2036_ASV2036_ASV2036
ASV2037,Bacteria,Chloroflexi,TK17,mle1-48,o_mle1-48_ASV2037,f_o_mle1-48_ASV2037_ASV2037,g_f_o_mle1-48_ASV2037_ASV2037_ASV2037
ASV2038,Bacteria,Chloroflexi,TK17,mle1-48,o_mle1-48_ASV2038,f_o_mle1-48_ASV2038_ASV2038,g_f_o_mle1-48_ASV2038_ASV2038_ASV2038
ASV2039,Bacteria,Chloroflexi,Anaerolineae,Caldilineales,Caldilineaceae,f_Caldilineaceae_ASV2039,g_f_Caldilineaceae_ASV2039_ASV2039
ASV2040,Bacteria,Chloroflexi,Anaerolineae,Caldilineales,Caldilineaceae,f_Caldilineaceae_ASV2040,g_f_Caldilineaceae_ASV2040_ASV2040
ASV2041,Bacteria,Chloroflexi,Anaerolineae,Caldilineales,Caldilineaceae,f_Caldilineaceae_ASV2041,g_f_Caldilineaceae_ASV2041_ASV2041
ASV2042,Bacteria,Chloroflexi,Anaerolineae,Caldilineales,Caldilineaceae,f_Caldilineaceae_ASV2042,g_f_Caldilineaceae_ASV2042_ASV2042
ASV2043,Bacteria,Chloroflexi,Anaerolineae,Caldilineales,Caldilineaceae,f_Caldilineaceae_ASV2043,g_f_Caldilineaceae_ASV2043_ASV2043
ASV2044,Bacteria,Chloroflexi,Anaerolineae,Caldilineales,Caldilineaceae,f_Caldilineaceae_ASV2044,g_f_Caldilineaceae_ASV2044_ASV2044
ASV2045,Bacteria,Chloroflexi,Anaerolineae,Caldilineales,Caldilineaceae,f_Caldilineaceae_ASV2045,g_f_Caldilineaceae_ASV2045_ASV2045
ASV2046,Bacteria,Chloroflexi,Anaerolineae,Caldilineales,Caldilineaceae,f_Caldilineaceae_ASV2046,g_f_Caldilineaceae_ASV2046_ASV2046
ASV2047,Bacteria,Chloroflexi,Anaerolineae,Caldilineales,Caldilineaceae,f_Caldilineaceae_ASV2047,g_f_Caldilineaceae_ASV2047_ASV2047
ASV2048,Bacteria,Chloroflexi,TK17,c_TK17_ASV2048,o_c_TK17_ASV2048_ASV2048,f_o_c_TK17_ASV2048_ASV2048_ASV2048,g_f_o_c_TK17_ASV2048_ASV2048_ASV2048_ASV2048
ASV2049,Bacteria,Chloroflexi,p_Chloroflexi_ASV2049,c_p_Chloroflexi_ASV2049_ASV2049,o_c_p_Chloroflexi_ASV2049_ASV2049_ASV2049,f_o_c_p_Chloroflexi_ASV2049_ASV2049_ASV2049_ASV2049,g_f_o_c_p_Chloroflexi_ASV2049_ASV2049_ASV2049_ASV2049_ASV2049
ASV2050,Bacteria,Chloroflexi,S085,c_S085_ASV2050,o_c_S085_ASV2050_ASV2050,f_o_c_S085_ASV2050_ASV2050_ASV2050,g_f_o_c_S085_ASV2050_ASV2050_ASV2050_ASV2050
ASV2051,Bacteria,Chloroflexi,S085,c_S085_ASV2051,o_c_S085_ASV2051_ASV2051,f_o_c_S085_ASV2051_ASV2051_ASV2051,g_f_o_c_S085_ASV2051_ASV2051_ASV2051_ASV2051
ASV2052,Bacteria,Chloroflexi,p_Chloroflexi_ASV2052,c_p_Chloroflexi_ASV2052_ASV2052,o_c_p_Chloroflexi_ASV2052_ASV2052_ASV2052,f_o_c_p_Chloroflexi_ASV2052_ASV2052_ASV2052_ASV2052,g_f_o_c_p_Chloroflexi_ASV2052_ASV2052_ASV2052_ASV2052_ASV2052
