FeatureID,Annotation_Confidence,Final_name,Final_formula,InChIKey,Final_Superclass,Final_Class,Final_Subclass,ClassyFire.level.5,NPC.pathway,NPC.superclass,NPC.class
1.647_256.08156_RP,L3,Nicotinic acid riboside,C11H13NO6,PUEDDPCUCPRQNY-ZYUZMQFOSA-N,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Glycosyl compounds,Alkaloids,Nicotinic acid alkaloids,Pyridine alkaloids
18.176_265.2162_RP,L3,Norlinolenic acid,C17H28O2,FAFSAZIEJFMBBY-PDBXOOCHSA-N,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,NA,Fatty acids,Fatty Acids and Conjugates,Unsaturated fatty acids
15.896_251.12546_RP,L2,NP-000124,C12H20O4,NA,NA,NA,NA,NA,NA,NA,NA
15.668_237.10972_RP,L2,NP-000919,C11H18O4,NA,NA,NA,NA,NA,NA,NA,NA
16.255_309.20603_RP,L2,NP-001445,C18H30O5,NA,NA,NA,NA,NA,NA,NA,NA
16.467_349.1986_RP,L2,NP-001445,C18H30O5,NA,NA,NA,NA,NA,NA,NA,NA
16.473_349.19866_RP,L2,NP-001445,C18H30O5,NA,NA,NA,NA,NA,NA,NA,NA
14.718_309.20603_RP,L2,NP-001445,C18H30O5,NA,NA,NA,NA,NA,NA,NA,NA
16.791_349.19855_RP,L2,NP-001445,C18H30O5,NA,NA,NA,NA,NA,NA,NA,NA
17.382_309.20595_RP,L2,NP-001596,C16H30O4,NA,NA,NA,NA,NA,NA,NA,NA
17.62_309.20597_RP,L2,NP-001596,C16H30O4,NA,NA,NA,NA,NA,NA,NA,NA
13.739_239.12538_RP,L2,NP-001846,C11H20O4,NA,NA,NA,NA,NA,NA,NA,NA
10.58_239.12535_RP,L2,NP-001846,C11H20O4,NA,NA,NA,NA,NA,NA,NA,NA
10.1_239.12536_RP,L2,NP-001846,C11H20O4,NA,NA,NA,NA,NA,NA,NA,NA
18.677_330.26393_RP,L2,NP-002322,C18H32O4,NA,NA,NA,NA,NA,NA,NA,NA
18.722_335.21934_RP,L2,NP-002322,C18H32O4,NA,NA,NA,NA,NA,NA,NA,NA
17.993_330.26395_RP,L2,NP-002322,C18H32O4,NA,NA,NA,NA,NA,NA,NA,NA
19.301_295.22673_RP,L2,NP-002322,C18H32O4,NA,NA,NA,NA,NA,NA,NA,NA
18.435_335.21948_RP,L2,NP-002322,C18H32O4,NA,NA,NA,NA,NA,NA,NA,NA
18.244_213.14853_RP,L2,NP-002855,C12H22O4,NA,NA,NA,NA,NA,NA,NA,NA
13.978_213.14852_RP,L2,NP-002855,C12H22O4,NA,NA,NA,NA,NA,NA,NA,NA
1.247_381.10036_RP,L3,NP-003037,C16H22O8,NA,NA,NA,NA,NA,NA,NA,NA
17.18_263.12543_RP,L2,NP-003117,C13H20O4,NA,NA,NA,NA,NA,NA,NA,NA
16.888_263.12537_RP,L2,NP-003117,C13H20O4,NA,NA,NA,NA,NA,NA,NA,NA
16.885_263.12539_RP,L2,NP-003117,C13H20O4,NA,NA,NA,NA,NA,NA,NA,NA
2.451_383.05617_RP,L3,NP-003294,C18H16O7,NA,NA,NA,NA,NA,NA,NA,NA
19.009_339.25191_RP,L2,NP-003553,C20H34O4,NA,NA,NA,NA,NA,NA,NA,NA
19.273_361.23497_RP,L2,NP-003553,C20H34O4,NA,NA,NA,NA,NA,NA,NA,NA
5.402_393.13674_RP,L2,NP-004022,C23H22O7,NA,NA,NA,NA,NA,NA,NA,NA
4.783_393.1367_RP,L2,NP-004022,C23H22O7,NA,NA,NA,NA,NA,NA,NA,NA
17.403_265.17979_RP,L2,NP-004038,C16H24O3,NA,NA,NA,NA,NA,NA,NA,NA
17.557_325.20094_RP,L2,NP-005397,C18H30O6,NA,NA,NA,NA,NA,NA,NA,NA
15.01_325.20093_RP,L2,NP-005397,C18H30O6,NA,NA,NA,NA,NA,NA,NA,NA
18.326_359.21934_RP,L2,NP-006862,C20H32O4,NA,NA,NA,NA,NA,NA,NA,NA
19.035_359.21929_RP,L2,NP-006862,C20H32O4,NA,NA,NA,NA,NA,NA,NA,NA
18.727_227.16416_RP,L2,NP-006888,C13H24O4,NA,NA,NA,NA,NA,NA,NA,NA
16.965_227.16417_RP,L2,NP-006888,C13H24O4,NA,NA,NA,NA,NA,NA,NA,NA
16.805_207.13793_RP,L2,NP-007909,C13H20O3,NA,NA,NA,NA,NA,NA,NA,NA
13.75_195.09909_RP,L3,NP-007994,C11H16O4,NA,NA,NA,NA,NA,NA,NA,NA
14.615_195.09914_RP,L3,NP-007994,C11H16O4,NA,NA,NA,NA,NA,NA,NA,NA
16.458_211.1329_RP,L2,NP-008952,C12H20O4,NA,NA,NA,NA,NA,NA,NA,NA
16.802_211.13287_RP,L2,NP-008952,C12H20O4,NA,NA,NA,NA,NA,NA,NA,NA
18.814_337.23525_RP,L2,NP-008993,C18H34O4,NA,NA,NA,NA,NA,NA,NA,NA
18.81_297.24239_RP,L2,NP-008993,C18H34O4,NA,NA,NA,NA,NA,NA,NA,NA
13.75_187.13288_RP,L2,NP-011223,C10H18O3,NA,NA,NA,NA,NA,NA,NA,NA
20.007_321.24031_RP,L2,NP-011548,C18H34O3,NA,NA,NA,NA,NA,NA,NA,NA
17.263_269.1746_RP,L2,NP-011878,C15H26O5,NA,NA,NA,NA,NA,NA,NA,NA
16.894_269.17472_RP,L2,NP-011878,C15H26O5,NA,NA,NA,NA,NA,NA,NA,NA
14.146_241.14341_RP,L2,NP-012017,C13H22O5,NA,NA,NA,NA,NA,NA,NA,NA
15.248_189.09103_RP,L2,NP-013210,C12H14O3,NA,NA,NA,NA,NA,NA,NA,NA
15.453_189.09103_RP,L2,NP-013210,C12H14O3,NA,NA,NA,NA,NA,NA,NA,NA
15.25_207.10156_RP,L2,NP-013210,C12H14O3,NA,NA,NA,NA,NA,NA,NA,NA
1.417_289.09181_RP,L2,NP-013538,C12H16O8,NA,NA,NA,NA,NA,NA,NA,NA
16.698_348.27447_RP,L2,NP-013663,C18H34O5,NA,NA,NA,NA,NA,NA,NA,NA
16.855_348.27448_RP,L2,NP-013663,C18H34O5,NA,NA,NA,NA,NA,NA,NA,NA
19.893_297.24238_RP,L2,NP-014287,C18H32O3,NA,NA,NA,NA,NA,NA,NA,NA
18.427_279.2318_RP,L2,NP-014287,C18H32O3,NA,NA,NA,NA,NA,NA,NA,NA
19.636_319.22444_RP,L2,NP-014287,C18H32O3,NA,NA,NA,NA,NA,NA,NA,NA
6.238_348.12892_RP,L2,NP-014517,C14H18O9,NA,NA,NA,NA,NA,NA,NA,NA
6.241_353.08435_RP,L2,NP-014517,C14H18O9,NA,NA,NA,NA,NA,NA,NA,NA
12.444_143.10668_RP,L2,NP-018661,C8H16O3,NA,NA,NA,NA,NA,NA,NA,NA
1.217_405.17282_RP,L2,NP-018949,C16H30O10,NA,NA,NA,NA,NA,NA,NA,NA
12.552_185.11739_RP,L2,NP-019374,C10H18O4,NA,NA,NA,NA,NA,NA,NA,NA
13.571_185.11741_RP,L2,NP-019374,C10H18O4,NA,NA,NA,NA,NA,NA,NA,NA
13.57_203.12773_RP,L2,NP-019374,C10H18O4,NA,NA,NA,NA,NA,NA,NA,NA
1.237_278.0805_RP,L2,NP-019509,C15H13NO3,NA,NA,NA,NA,NA,NA,NA,NA
18.164_237.18489_RP,L2,NP-020014,C15H26O3,NA,NA,NA,NA,NA,NA,NA,NA
18.793_263.20052_RP,L2,NP-020078,C17H28O3,NA,NA,NA,NA,NA,NA,NA,NA
18.799_303.19317_RP,L2,NP-020078,C17H28O3,NA,NA,NA,NA,NA,NA,NA,NA
19.201_263.20054_RP,L2,NP-020078,C17H28O3,NA,NA,NA,NA,NA,NA,NA,NA
14.794_235.09406_RP,L2,NP-020205,C11H16O4,NA,NA,NA,NA,NA,NA,NA,NA
18.273_311.21982_RP,L2,NP-020214,C16H32O4,NA,NA,NA,NA,NA,NA,NA,NA
2.387_259.12883_RP,L2,NP-020240,C14H20O3,NA,NA,NA,NA,NA,NA,NA,NA
19.803_279.23183_RP,L2,NP-020521,C18H32O3,NA,NA,NA,NA,NA,NA,NA,NA
19.637_279.23183_RP,L2,NP-020521,C18H32O3,NA,NA,NA,NA,NA,NA,NA,NA
17.187_239.16405_RP,L3,NP-020535,C16H22O4,NA,NA,NA,NA,NA,NA,NA,NA
16.562_331.18807_RP,L3,NP-020713,C20H26O4,NA,NA,NA,NA,NA,NA,NA,NA
14.799_209.1173_RP,L2,NP-021018,C12H18O4,NA,NA,NA,NA,NA,NA,NA,NA
13.696_209.11721_RP,L2,NP-021018,C12H18O4,NA,NA,NA,NA,NA,NA,NA,NA
14.146_227.12778_RP,L2,NP-021018,C12H18O4,NA,NA,NA,NA,NA,NA,NA,NA
15.303_279.12032_RP,L2,NP-021074,C13H20O5,NA,NA,NA,NA,NA,NA,NA,NA
9.095_483.14725_RP,L3,NP-021299,C25H24N4O4,NA,NA,NA,NA,NA,NA,NA,NA
17.723_197.15362_RP,L2,NP-021797,C12H22O3,NA,NA,NA,NA,NA,NA,NA,NA
5.49_258.10845_RP,L3,O-2-Methylcytidine,C10H15N3O5,RFCQJGFZUQFYRF-ZOQUXTDFSA-N,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleosides,NA,NA,Carbohydrates,Nucleosides,Pyrimidine nucleos(t)ides
2.95_148.09685_RP,L3,O-Ethylthreonine,C6H13NO3,LULHTUNPBBMNSJ-UHNVWZDZSA-N,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Amino acids and derivatives,Amino acids and Peptides,Small peptides,Aminoacids
8.591_195.11281_RP,L3,Octylphosphonic acid,C8H19O3P,NJGCRMAPOWGWMW-UHFFFAOYSA-N,Organic acids and derivatives,Organic phosphonic acids and derivatives,Organic phosphonic acids,NA,NA,NA,NA
18.809_251.20051_RP,L2,OPEO,C16H26O2,NA,NA,NA,NA,NA,NA,NA,NA
9.009_115.07533_RP,L2,Oxepanone,C6H10O2,NA,NA,NA,NA,NA,NA,NA,NA
11.642_476.30656_RP,L2,PEG n10,C20H42O11,NA,NA,NA,NA,NA,NA,NA,NA
5.421_180.10193_RP,L2,Phenacetin,C10H13NO2,CPJSUEIXXCENMM-UHFFFAOYSA-N,Benzenoids,Benzene and substituted derivatives,Anilides,NA,NA,NA,NA
7.461_237.12332_RP,L3,Phenylalanylalanine,C12H16N2O3,MIDZLCFIAINOQN-WPRPVWTQSA-N,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Peptides,Amino acids and Peptides,Small peptides,Dipeptides
11.01_279.17032_RP,L3,Phenylalanylleucine,C15H22N2O3,RFCVXVPWSPOMFJ-STQMWFEESA-N,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Peptides,Amino acids and Peptides,Small peptides,Dipeptides
1.198_127.03896_RP,L2,Phloroglucinol,C6H6O3,QCDYQQDYXPDABM-UHFFFAOYSA-N,Benzenoids,Phenols,Benzenetriols and derivatives,NA,NA,NA,NA
18.791_279.23184_RP,L2,Pinolenic acid,C18H30O2,HXQHFNIKBKZGRP-URPRIDOGSA-N,Lipids and lipid-like molecules,Fatty Acyls,Lineolic acids and derivatives,NA,NA,NA,NA
1.403_231.09755_RP,L3,Prolyl-Aspartate,C9 H14 N2 O5,GLEOIKLQBZNKJZ-UHFFFAOYSA-N,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA
1.422_173.09207_RP,L2,Prolylglycine,C7H12N2O3,RNKSNIBMTUYWSH-YFKPBYRVSA-N,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA
7.827_229.15466_RP,L2,Prolylleucine,C11H20N2O3,YCYXUKRYYSXSLJ-CVEARBPZSA-N,NA,NA,NA,NA,NA,NA,NA
1.409_252.1441_RP,L3,Prosulfocarb,C14H21NOS,NQLVQOSNDJXLKG-UHFFFAOYSA-N,Benzenoids,Benzene and substituted derivatives,NA,NA,NA,NA,NA
1.478_252.14412_RP,L3,Prosulfocarb,C14H21NOS,NQLVQOSNDJXLKG-UHFFFAOYSA-N,Benzenoids,Benzene and substituted derivatives,NA,NA,NA,NA,NA
1.619_127.03896_RP,L2,Pyrogallol,C6H6O3,WQGWDDDVZFFDIG-UHFFFAOYSA-N,Benzenoids,Phenols,Benzenetriols and derivatives,NA,NA,NA,NA
2.434_127.03896_RP,L2,Pyrogallol,C6H6O3,WQGWDDDVZFFDIG-UHFFFAOYSA-N,Benzenoids,Phenols,Benzenetriols and derivatives,NA,NA,NA,NA
1.414_127.03896_RP,L2,Pyrogallol,C6H6O3,WQGWDDDVZFFDIG-UHFFFAOYSA-N,Benzenoids,Phenols,Benzenetriols and derivatives,NA,NA,NA,NA
3.007_127.03897_RP,L2,Pyrogallol,C6H6O3,WQGWDDDVZFFDIG-UHFFFAOYSA-N,Benzenoids,Phenols,Benzenetriols and derivatives,NA,NA,NA,NA
1.089_90.055_RP,L1,Sarcosine,C3H7NO2,FSYKKLYZXJSNPZ-UHFFFAOYSA-N,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA
1.231_230.11354_RP,L3,Sebuthylazine,C9H16ClN5,BZRUVKZGXNSXMB-UHFFFAOYSA-N,Organoheterocyclic compounds,Triazines,Aminotriazines,NA,NA,NA,NA
16.865_177.12742_RP,L2,Sedanolide,C12H18O2,UPJFTVFLSIQQAV-UHFFFAOYSA-N,Organoheterocyclic compounds,Isobenzofurans,NA,NA,NA,NA,NA
18.238_195.13795_RP,L2,Sedanolide,C12H18O2,UPJFTVFLSIQQAV-UHFFFAOYSA-N,Organoheterocyclic compounds,Isobenzofurans,NA,NA,NA,NA,NA
18.722_195.13795_RP,L2,Sedanolide,C12H18O2,UPJFTVFLSIQQAV-UHFFFAOYSA-N,Organoheterocyclic compounds,Isobenzofurans,NA,NA,NA,NA,NA
16.421_195.13798_RP,L2,Sedanolide,C12H18O2,UPJFTVFLSIQQAV-UHFFFAOYSA-N,Organoheterocyclic compounds,Isobenzofurans,NA,NA,NA,NA,NA
1.227_235.09245_RP,L3,Serinyl-Glutamate,C8H14N2O6,LAFKUZYWNCHOHT-WHFBIAKZSA-N,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Peptides,Amino acids and Peptides,Small peptides,Dipeptides
7.996_253.11822_RP,L3,Serinylphenylalanine,C12H16N2O4,PPQRSMGDOHLTBE-UWVGGRQHSA-N,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Peptides,Amino acids and Peptides,Small peptides,Dipeptides
6.856_219.1339_RP,L3,serylleucine,C9H18N2O4,NFDYGNFETJVMSE-BQBZGAKWSA-N,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Peptides,Amino acids and Peptides,Small peptides,Dipeptides
1.168_176.09181_RP,L3,spermidate,C7H13NO4,SRGQUICKDUQCKO-UHFFFAOYSA-N,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Amino acids and derivatives,Amino acids and Peptides,Small peptides,Aminoacids
1.481_360.15003_RP,L1,Sucrose,C12H22O11,CZMRCDWAGMRECN-UGDNZRGBSA-N,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,NA,NA,NA,NA
1.479_365.10539_RP,L1,Sucrose,C12H22O11,CZMRCDWAGMRECN-UGDNZRGBSA-N,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,NA,NA,NA,NA
1.085_365.10543_RP,L1,Sucrose,C12H22O11,CZMRCDWAGMRECN-UGDNZRGBSA-N,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,NA,NA,NA,NA
1.288_365.10537_RP,L1,Sucrose,C12H22O11,CZMRCDWAGMRECN-UGDNZRGBSA-N,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,NA,NA,NA,NA
8.298_231.17028_RP,L2,tert-Butyl N-[1-(aminocarbonyl)-3-methylbutyl]carbamate,C11H22N2O3,LJPDJTPZNJKXPW-QMMMGPOBSA-N,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA
7.849_231.1703_RP,L2,tert-Butyl N-[1-(aminocarbonyl)-3-methylbutyl]carbamate,C11H22N2O3,LJPDJTPZNJKXPW-QMMMGPOBSA-N,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA
11.273_228.23219_RP,L3,Tetradecanamide,C14H29NO,QEALYLRSRQDCRA-UHFFFAOYSA-N,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,NA,Fatty acids,Fatty amides,Primary amides
18.271_249.18479_RP,L2,tetranor-12(R)-HETE,C16H26O3,KBOVKDIBOBQLRS-QCNAHCIUSA-N,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,NA,NA,NA,NA
1.401_249.1081_RP,L3,Threoninyl-Glutamate,C9H16N2O6,BECPPKYKPSRKCP-ZDLURKLDSA-N,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Amino acids and derivatives,Amino acids and Peptides,Small peptides,Aminoacids
7.391_233.14956_RP,L3,threonylleucine,C10H20N2O4,BQBCIBCLXBKYHW-UHFFFAOYSA-N,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Peptides,Amino acids and Peptides,Small peptides,Dipeptides
8.432_267.13389_RP,L3,threonylphenylalanine,C13H18N2O4,IQHUITKNHOKGFC-MIMYLULJSA-N,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Peptides,Amino acids and Peptides,Small peptides,Dipeptides
7.333_127.05019_RP,L2,Thymine,C5H6N2O2,RWQNBRDOKXIBIV-UHFFFAOYSA-N,Organoheterocyclic compounds,Diazines,Pyrimidines and pyrimidine derivatives,NA,NA,NA,NA
1.47_101.05971_RP,L2,Tiglic acid,C5H8O2,UIERETOOQGIECD-ONEGZZNKSA-N,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,NA,NA,NA,NA
10.696_279.17032_RP,L2,Tolycaine,C15H22N2O3,UDKICLZCJWQTLS-UHFFFAOYSA-N,Benzenoids,Benzene and substituted derivatives,Benzoic acids and derivatives,NA,NA,NA,NA
11.165_279.17031_RP,L2,Tolycaine,C15H22N2O3,UDKICLZCJWQTLS-UHFFFAOYSA-N,Benzenoids,Benzene and substituted derivatives,Benzoic acids and derivatives,NA,NA,NA,NA
2.246_139.05022_RP,L1,trans-Urocanic Acid,C6H6N2O2,LOIYMIARKYCTBW-OWOJBTEDSA-N,Organoheterocyclic compounds,Azoles,Imidazoles,NA,NA,NA,NA
12.632_111.08042_RP,L2,"trans,trans-2,4-Heptadienal",C7H10O,SATICYYAWWYRAM-VNKDHWASSA-N,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,NA
5.96_342.13949_RP,L3,Trehalosamine,C12H23NO10,YSVQUZOHQULZQP-OCEKCAHXSA-N,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Fatty acyl glycosides of mono- and disaccharides,Amino acids and Peptides,Saccharides,Disaccharides
1.293_134.11755_RP,L3,trimethyl(2-methylperoxyethyl)azanium,C6H15NO2,ARGAWHTXSZZNPE-UHFFFAOYSA-N,Organic nitrogen compounds,Organonitrogen compounds,Quaternary ammonium salts,Tetraalkylammonium salts,Fatty acids,Fatty Acids and Conjugates,Amino fatty acids
9.37_295.16525_RP,L3,Tyrosylleucine,C15H22N2O4,AUEJLPRZGVVDNU-STQMWFEESA-N,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Peptides,Amino acids and Peptides,Small peptides,Dipeptides
5.744_113.03452_RP,L2,Uracil,C4H4N2O2,ISAKRJDGNUQOIC-UHFFFAOYSA-N,Organoheterocyclic compounds,Diazines,Pyrimidines and pyrimidine derivatives,NA,NA,NA,NA
4.177_113.03453_RP,L2,Uracil,C4H4N2O2,ISAKRJDGNUQOIC-UHFFFAOYSA-N,Organoheterocyclic compounds,Diazines,Pyrimidines and pyrimidine derivatives,NA,NA,NA,NA
1.899_233.11319_RP,L3,Valyl-Aspartate,C9H16N2O5,OBTCMSPFOITUIJ-FSPLSTOPSA-N,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Peptides,Amino acids and Peptides,Small peptides,Dipeptides
2.522_247.12882_RP,L3,Valyl-Glutamate,C10H18N2O5,UPJONISHZRADBH-XPUUQOCRSA-N,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Peptides,Amino acids and Peptides,Small peptides,Dipeptides
2.448_189.12342_RP,L3,Valylalanine,C8H16N2O3,HSRXSKHRSXRCFC-WDSKDSINSA-N,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Peptides,Amino acids and Peptides,Small peptides,Dipeptides
1.404_274.18736_RP,L3,valylarginine,C11H23N5O3,IBIDRSSEHFLGSD-YUMQZZPRSA-N,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Peptides,Amino acids and Peptides,Small peptides,Dipeptides
1.954_246.14479_RP,L3,Valylglutamine,C10H19N3O4,XXDVDTMEVBYRPK-XPUUQOCRSA-N,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Peptides,Amino acids and Peptides,Small peptides,Dipeptides
2.636_175.10774_RP,L3,valylglycine,C7H14N2O3,IOUPEELXVYPCPG-LURJTMIESA-N,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Amino acids and derivatives,Amino acids and Peptides,Small peptides,Dipeptides
8.215_231.17028_RP,L3,Valylisoleucine,C11H22N2O3,PNVLWFYAPWAQMU-CIUDSAMLSA-N,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Peptides,Amino acids and Peptides,Small peptides,Dipeptides
8.738_231.1703_RP,L3,Valylleucine,C11H22N2O3,XCTHZFGSVQBHBW-IUCAKERBSA-N,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Peptides,Amino acids and Peptides,Small peptides,Dipeptides
6.873_215.139_RP,L2,Valylproline,C10H18N2O3,GIAZPLMMQOERPN-YUMQZZPRSA-N,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA
6.325_217.15465_RP,L3,Valylvaline,C10H20N2O3,KRNYOVHEKOBTEF-YUMQZZPRSA-N,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Peptides,Amino acids and Peptides,Small peptides,Dipeptides
3.676_153.04073_RP,L1,Xanthine,C5H4N4O2,LRFVTYWOQMYALW-UHFFFAOYSA-N,Organoheterocyclic compounds,Imidazopyrimidines,Purines and purine derivatives,NA,NA,NA,NA
5.519_973.32447_RP,L2,α-Cyclodextrin,C36H60O30,NA,NA,NA,NA,NA,NA,NA,NA
7.334_243.09752_RP,L3,α-Lapachone,C15H14O3,NA,NA,NA,NA,NA,NA,NA,NA
7.333_265.07948_RP,L2,α-Lapachone,C15H14O3,NA,NA,NA,NA,NA,NA,NA,NA
1.102_87.04411_RP,L1,γ-Aminobutyric acid,C4H9NO2,NA,NA,NA,NA,NA,NA,NA,NA
1.105_104.07064_RP,L1,γ-Aminobutyric acid,C4H9NO2,NA,NA,NA,NA,NA,NA,NA,NA
7.02_100.07569_RP,L2,δ-Valerolactam,C5H9NO,NA,NA,NA,NA,NA,NA,NA,NA
1.812_277.10307_RP,L2,Υ-L-Glutamyl-L-glutamic acid,C10H16N2O7,NA,NA,NA,NA,NA,NA,NA,NA
1.407_277.10304_RP,L2,Υ-L-Glutamyl-L-glutamic acid,C10H16N2O7,NA,NA,NA,NA,NA,NA,NA,NA
0.834_268.96038_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.849_246.97874_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.856_496.90896_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.857_240.95293_RP,L3,NA,C4H2Cl2N4O4,NA,NA,NA,NA,NA,NA,NA,NA
0.857_304.96902_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.857_468.91372_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.858_268.94794_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.858_382.9282_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.861_146.02985_RP,L3,NA,C2H3N5O3,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Amino acids and derivatives,Alkaloids,Pseudoalkaloids,Purine alkaloids
0.862_241.99962_RP,L3,NA,C5H8ClN3O4S,NA,NA,NA,NA,NA,NA,NA,NA
0.862_626.86695_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.863_130.01679_RP,L3,NA,C3H4N3OP,NA,Organoheterocyclic compounds,Azacyclic compounds,NA,NA,Alkaloids,Pseudoalkaloids,pteridine alkaloids
0.863_221.98182_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.863_245.99454_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.863_484.89136_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.863_512.88636_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.864_114.00359_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.864_214.98866_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.864_247.01494_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.864_260.01002_RP,L3,NA,M,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Amino acids and derivatives,Amino acids and Peptides,Small peptides,Aminoacids
0.864_416.91635_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.864_540.88159_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.865_135.03208_RP,L3,NA,C3H7N2O2P,NA,NA,NA,NA,NA,NA,NA,NA
0.865_398.9058_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.866_115.98843_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.866_234.00003_RP,L3,NA,C5H3N3O8,NA,NA,NA,NA,NA,NA,NA,NA
0.866_330.93102_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.866_348.9416_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.866_426.90075_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.867_257.97707_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.867_302.93608_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.868_156.01426_RP,L3,NA,C2H5NO7,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Amino acids and derivatives,Amino acids and Peptides,Small peptides,Aminoacids
0.868_556.85858_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.869_528.86375_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
